position_mm,Al,Si,Cl,Ca,Sc,Ti,Mn,Fe,Cu,As,Se,Sr,Y,Cd,Sb
313.0,311,681,1030,4159682,2266,183,3253,19,4509,1444,1587,789,371,1929,5373
313.2,305,599,888,4145753,1687,279,3326,95,4446,1493,1645,857,466,1821,4121
313.4,437,651,874,4103630,1566,252,3200,28,4441,1481,1683,747,390,2007,4790
313.6,399,695,836,4073503,2888,174,3559,44,4675,1167,1884,714,412,2059,4295
313.8,438,631,889,4159885,1936,242,3064,120,4375,1534,1824,962,323,2086,4758
314.0,360,620,888,4237273,2444,139,3038,31,4446,1574,1954,764,542,2091,4594
314.2,318,545,783,4233517,2214,174,4010,65,4467,1548,1748,820,530,2108,6108
314.4,362,666,943,4228464,1605,449,4172,0,4301,1479,1487,753,333,2057,3103
314.6,357,626,1109,4169247,3003,300,3207,98,4250,1353,1346,833,343,1985,4672
314.8,340,588,1077,4226644,2728,497,3538,164,4553,1828,1425,827,343,2052,4501
315.0,333,624,1100,4298682,2746,563,4370,50,4459,1457,1561,923,297,2143,5257
315.2,384,746,1021,4256889,2602,235,3197,97,4438,1498,1663,853,399,2130,4680
315.4,451,757,1020,4174391,2397,342,2883,215,4200,1625,1772,871,396,2044,4084
315.6,299,709,854,4229419,2321,490,3277,405,4487,1749,1520,880,450,2152,5347
315.8,412,695,929,4215287,2244,509,3739,194,4410,1560,1739,847,389,2051,4380
316.0,381,783,882,4156297,2174,448,3729,323,4661,1686,1875,834,353,2043,3425
316.2,443,798,905,4166853,2557,356,3928,379,4737,1663,1789,846,405,1996,4351
316.4,327,744,719,4194967,2981,444,3767,416,4659,1780,1974,996,560,2207,2338
316.6,394,779,839,4207672,1816,489,3425,550,4396,1719,1745,997,409,2082,5166
316.8,398,780,818,4185873,2556,389,3796,687,4711,1454,1904,821,507,2101,3466
317.0,378,634,651,4119665,2758,331,3570,146,4528,1524,1653,817,462,1937,4684
317.2,390,801,629,4216560,3082,339,3721,247,4683,1849,1971,777,437,2065,4719
317.4,378,757,615,4221341,2435,489,3921,307,4755,1544,1598,735,484,2136,3398
317.6,354,604,632,4293499,2766,413,3441,41,4583,1617,1701,848,405,2088,3013
317.8,422,602,745,4332999,1999,1197,3871,57,4435,1577,1651,894,266,2110,4453
318.0,302,587,765,4276818,2594,748,3617,84,4532,1655,1587,832,385,2092,2749
318.2,306,640,757,4330133,2512,140,3737,76,4613,1717,1508,910,382,2201,3041
318.4,384,646,806,4225212,2571,231,3463,366,4460,1292,1422,862,361,2261,2081
318.6,401,799,779,4317927,1624,512,3188,624,4646,1316,1466,948,421,2333,3980
318.8,392,724,884,4206143,2113,1122,3710,1960,4364,1269,1595,826,400,2175,3795
319.0,484,856,797,4211103,2381,1118,3270,2346,4445,1642,1497,847,360,2041,4848
319.2,428,808,843,4193950,1820,656,3056,1067,4329,1589,1596,763,353,2199,3717
319.4,303,701,671,4165173,2549,196,3320,415,4502,1496,1761,978,399,2124,3889
319.6,477,953,802,4191736,2051,452,4064,905,4574,1444,1766,782,536,2044,4325
319.8,439,904,788,4241228,2485,446,4239,656,4591,1505,1581,718,440,2009,3665
320.0,405,739,810,4188535,2370,224,4121,315,4364,1567,1718,751,285,2144,4198
320.2,316,702,585,4182551,1075,671,3538,595,4423,1404,1510,837,501,2063,3714
320.4,371,819,643,4251387,2196,704,3382,543,4612,1636,1496,763,438,2152,4448
320.6,308,704,683,4122671,2370,497,4181,207,4395,1162,1572,647,434,1990,4217
320.8,276,714,651,4115300,1956,554,4233,111,4482,1262,1591,703,443,1922,3930
321.0,355,753,670,4099094,2543,291,3266,176,4247,1093,1571,681,315,1993,3104
321.2,343,692,713,4151942,2049,162,2742,294,4365,1172,1790,644,311,2002,3781
321.4,409,722,740,4286554,2558,230,3955,233,4386,1361,1462,831,436,1941,4676
321.6,398,666,811,4273798,2100,319,4116,598,4433,1334,1304,672,248,1979,3878
321.8,443,771,861,4352770,2258,219,4115,172,4145,1301,1581,933,319,2315,5107
322.0,405,668,812,4268777,1180,257,3576,112,4163,981,1237,814,354,2085,4085
322.2,296,678,826,4214799,2076,253,3847,93,4390,977,1407,632,496,1852,4614
322.4,366,821,926,4249063,2133,336,3714,121,4406,1398,1772,775,427,1955,3638
322.6,362,739,863,4277274,949,352,2805,198,4424,1478,1445,718,371,2141,6611
322.8,366,734,780,4212687,1334,270,3573,259,4401,1498,1529,854,426,2137,4525
323.0,377,711,689,4106779,936,209,3282,169,4370,1258,1769,778,469,2058,5605
323.2,401,655,745,4212015,1976,84,3355,125,4461,1635,1786,872,293,2052,5234
323.4,323,573,609,4174445,2296,118,3378,33,4686,1262,1935,723,473,1998,4462
323.6,398,614,597,4149691,1404,293,3513,116,4480,1887,1794,977,540,1976,4382
323.8,409,729,747,4221424,2364,118,3714,148,4432,1491,1942,704,448,2220,2866
324.0,358,693,773,4281312,1804,158,3885,148,4519,1684,1391,721,527,2002,3055
324.2,395,604,597,4307820,1464,556,3592,184,4553,1690,1762,684,530,2086,2814
324.4,362,646,729,4190782,2381,1350,3698,233,4199,1425,1617,801,321,1987,4154
324.6,404,780,733,4279088,1369,733,4500,394,4346,1647,1653,855,384,2103,3279
324.8,391,924,878,4282614,1675,599,4057,478,4508,1380,1477,675,478,2106,4969
325.0,411,743,959,4306189,2315,591,3755,353,4592,1520,1615,720,290,2128,3474
325.2,345,627,882,4262220,1541,671,4229,551,4337,1677,1670,830,432,2125,3218
325.4,283,689,877,4286318,2784,455,4454,454,4358,1515,1573,770,589,2000,3529
325.6,348,654,900,4108767,2504,483,4037,225,4253,1144,1449,609,403,1907,2904
325.8,287,613,822,4141418,2296,370,4174,154,4196,1289,1569,726,399,2042,2441
326.0,409,881,1039,4221772,2250,301,3979,344,4585,1338,1424,742,426,2136,3894
326.2,375,791,1154,4125408,2488,267,4370,592,4405,1340,1633,584,495,2024,3710
326.4,383,825,996,4129716,1967,233,4192,419,4435,1786,1765,717,365,2140,3170
326.6,374,624,909,4168032,1743,255,3410,349,4352,1788,1953,719,397,2089,3083
326.8,391,670,844,4186718,1684,283,3521,382,4429,1603,1765,538,451,2164,2220
327.0,333,709,851,4207214,2386,382,3615,480,4492,1304,1434,672,441,1996,3544
327.2,387,571,737,4154609,2253,347,3797,379,4577,1461,1875,791,638,1915,3125
327.4,319,648,826,4201180,1894,904,3944,350,4527,1561,1502,813,512,2203,3604
327.6,318,644,828,4269335,2549,1837,4190,475,4732,1629,1619,885,500,2214,4475
327.8,306,644,817,4191435,3257,1145,3480,444,4292,1618,1519,773,452,2056,2422
328.0,437,783,942,4256616,3143,372,4380,690,4597,1642,1469,619,363,2104,1621
328.2,452,855,1038,4205154,1757,375,4652,611,4396,1304,1392,747,470,2105,3498
328.4,395,836,1025,4272869,3959,148,4241,513,4364,1165,1535,675,345,2000,0
328.6,327,782,1144,4254046,2803,328,3781,384,4256,1576,1603,480,385,2115,1710
328.8,388,868,1405,4310822,3228,276,4138,379,4298,1239,1469,858,357,2041,1214
329.0,331,868,1243,4267560,1683,543,4182,377,4268,1119,1382,809,236,1881,1319
329.2,419,764,1075,4243903,2002,335,4096,288,4349,1322,1437,858,430,2090,580
329.4,282,861,1240,4255230,2593,324,4134,257,4649,1381,1772,669,451,2139,2995
329.6,400,831,1064,4171803,2587,309,4691,275,4282,1966,2011,633,544,2106,1736
329.8,426,822,1026,4282527,1804,355,5113,251,4391,1992,1744,765,467,2021,3582
330.0,357,840,992,4252179,2426,268,4676,338,4415,1747,1690,953,458,2238,3315
330.2,455,804,1153,4259329,1398,603,5235,435,4441,1732,1632,535,355,2188,1995
330.4,427,701,1041,4130136,2179,366,5123,302,4324,1271,1368,712,286,2114,2405
330.6,326,777,970,4230315,1923,194,5105,427,4513,1886,1674,820,342,2042,4706
330.8,347,677,1019,4153081,2048,184,5721,106,4414,1338,1348,687,381,2088,3554
331.0,403,786,1075,4227758,2735,266,4723,249,4131,1368,1286,475,467,2179,3154
331.2,391,870,989,4249850,2011,490,4230,280,4111,1164,1164,660,398,2069,1934
331.4,395,840,1213,4350568,1400,697,3516,439,4117,1395,1411,732,209,2029,2736
331.6,319,867,1186,4329682,3205,278,4313,462,4438,1874,1377,683,265,2104,2320
331.8,275,802,1172,4098791,2003,504,5462,365,4366,773,1341,401,214,1889,2382
332.0,365,770,1070,4022578,2921,831,6324,342,4231,960,1151,553,335,1952,3125
332.2,401,830,1304,4171536,2235,705,6548,389,4160,928,1295,527,330,2206,3385
332.4,385,892,1399,4353656,1638,623,3444,814,4543,1329,1268,678,378,2268,2779
332.6,318,916,1297,4254652,1868,727,2882,757,4268,1257,1609,795,484,2102,2157
332.8,304,812,1407,4275010,2086,683,3350,626,4453,1238,1596,637,404,2006,3493
333.0,425,888,1322,4201788,2095,670,4082,340,4192,1256,1516,767,350,2056,3750
333.2,374,929,1066,4259720,2215,466,6307,296,4342,1656,1631,673,462,2003,3711
333.4,395,741,1196,4258404,1852,427,7194,109,4416,1624,1315,568,527,2041,3379
333.6,380,620,1207,4271132,2232,368,6943,0,4403,2114,1587,861,551,2108,2995
333.8,400,623,1178,4297882,2043,370,5046,23,4322,1412,1396,869,480,2026,3563
334.0,372,758,1257,4381905,2124,202,3028,166,4180,1804,1139,726,538,2244,3557
334.2,360,630,1347,4364908,2082,280,3187,136,4217,1933,1252,797,414,2260,3142
334.4,400,751,1463,4309572,2606,562,3917,247,4209,1457,1821,766,416,2121,1915
334.6,359,692,1362,4373610,2515,473,3316,391,4163,1588,1556,764,367,2142,1469
334.8,405,826,1436,4376388,2405,344,3341,348,4213,1826,1459,669,428,2072,2546
335.0,446,1033,1695,4413219,2209,434,3548,303,4294,1814,1636,852,520,2463,3271
335.2,442,832,1613,4287016,3338,204,3381,118,4058,1641,1465,760,550,2110,2375
335.4,282,723,1529,4324743,1754,465,3551,177,4325,1420,1532,723,529,2243,4471
335.6,338,651,1334,4245243,3385,260,3155,200,4642,1767,1523,643,387,2119,3169
335.8,285,624,1447,4250264,2172,323,2113,229,4500,1626,1794,848,458,2111,3664
336.0,390,571,1503,4134237,2544,294,2278,121,4389,1921,1649,866,535,2082,3029
336.2,354,446,1278,4191418,2402,129,1982,182,4366,1792,1923,887,500,2005,3665
336.4,304,490,1309,4230501,2321,166,2175,105,4310,1575,1809,893,563,2073,3593
336.6,365,562,1335,4323408,2795,115,2874,52,4506,1590,1862,899,442,2251,3592
336.8,368,651,1557,4290655,2177,247,4503,150,4144,1334,1625,924,490,2267,3492
337.0,450,583,1679,4378328,3048,267,4325,149,4040,1555,1662,742,363,2181,2180
337.2,440,652,1728,4358654,1884,371,3400,36,4155,1851,1541,845,520,2103,2521
337.4,363,881,1749,4422352,2651,342,3155,0,4369,1483,1445,1007,521,2315,3075
337.6,407,640,1681,4346768,2419,333,3580,9,4177,1433,1393,946,604,2136,2204
337.8,297,613,1804,4396114,1443,536,3531,39,4222,1705,1635,891,631,2142,3129
338.0,356,709,1779,4404274,1612,482,3100,0,4278,1616,1224,665,379,2135,4424
338.2,395,627,1692,4363571,2976,391,2061,24,4401,1607,1753,886,366,2294,3370
338.4,391,791,1716,4274741,2299,283,2599,204,4127,1743,1949,928,540,2082,4051
338.6,335,699,1687,4258959,2551,299,2883,124,4151,1632,1436,831,417,2194,3392
338.8,322,616,1559,4245747,2889,280,4197,114,4501,1863,1702,898,500,2122,2698
339.0,381,730,1604,4260341,2720,273,4977,0,4395,2193,1762,909,423,2023,4911
339.2,389,793,1467,4290678,3284,326,3627,23,4411,2444,1937,1078,354,2103,4570
339.4,348,655,1378,4270784,1941,452,2625,31,4464,2416,1964,935,549,2291,4398
339.6,355,620,1479,4239989,2934,307,1372,38,4550,2407,2096,1158,401,2168,3449
339.8,300,570,1406,4092146,1676,433,1175,120,4703,2113,2022,844,299,2105,5362
340.0,288,502,1292,4110360,2266,289,1768,45,4527,2257,2078,933,364,2208,3969
340.2,415,831,1350,4220187,2387,295,2189,0,4597,2412,2123,811,392,2204,3968
340.4,377,557,1311,4280515,2454,307,2410,42,4481,2167,1649,918,530,2199,3565
340.6,356,634,1767,4321162,2398,446,2369,93,4453,2143,1581,1068,478,2191,3333
340.8,393,546,1814,4335944,1610,415,3078,0,4628,2108,1617,784,451,2237,3947
341.0,393,747,1636,4401933,2701,423,4013,0,4710,1752,1696,984,393,2224,3854
341.2,272,624,1353,4362972,2534,311,4294,0,4555,1957,1596,1085,564,2172,5502
341.4,287,613,1360,4436569,3436,198,3130,0,4564,1800,1580,1290,567,1989,5097
341.6,364,627,1548,4400655,3330,329,3354,49,4437,1727,1704,1111,400,2180,2834
341.8,302,616,1601,4346853,1736,543,3263,0,4303,1714,1639,939,481,2207,5379
342.0,367,613,1484,4248120,1994,548,2663,0,4335,1404,1579,1100,519,2104,4197
342.2,372,700,1277,4255485,1920,604,2866,112,4363,1822,1717,1073,423,2101,4220
342.4,327,688,1257,4338324,2378,532,3447,14,4566,2134,1617,1003,593,2143,5042
342.6,338,736,1148,4339938,2955,569,3615,121,4587,1555,1840,1131,597,1981,3500
342.8,289,685,1054,4310958,1919,847,4315,190,4717,1810,1523,1093,402,2139,5225
343.0,350,750,1298,4241584,2660,607,4051,150,4466,1542,1541,1090,518,2149,4687
343.2,351,629,1090,4298844,2045,573,4261,9,4576,2031,1641,1217,574,2253,4960
343.4,315,651,1148,4317994,2729,598,4675,0,4614,1701,1866,923,429,2163,2908
343.6,270,625,967,4222889,3401,535,4476,0,4669,2042,1718,981,470,2238,4642
343.8,384,699,925,4226814,1409,638,4057,0,4760,2135,1733,754,508,2095,4703
344.0,366,590,957,4240735,2544,558,3223,0,4700,2144,1738,979,362,2152,3050
344.2,426,602,921,4312796,3063,711,3184,11,4418,1682,1821,1076,250,2251,2946
344.4,368,610,1156,4343711,2683,848,2804,0,4410,1861,1741,1149,521,2152,928
344.6,335,531,1096,4328112,1040,838,2259,26,4541,1621,1818,962,381,2169,3784
344.8,416,747,1240,4393840,2367,752,3447,0,4458,1464,1781,1319,406,2198,2792
345.0,448,548,1116,4284209,2406,811,4329,0,4492,1669,1156,1036,310,2004,3988
345.2,429,550,913,4344302,2800,613,5257,0,4754,1848,1560,993,330,2121,1643
345.4,369,617,1104,4380314,2950,693,4689,0,4514,1778,1412,1064,350,2311,2515
345.6,341,585,1075,4273551,3090,1240,3686,12,4516,1651,1693,1065,346,2143,2779
345.8,267,611,1169,4168057,3491,1286,3299,0,4545,2162,1740,1084,433,2092,3909
346.0,300,697,990,4192026,2333,1084,3039,0,4481,2203,1577,998,410,2096,2998
346.2,292,664,827,4177761,2669,754,3312,0,4564,1628,1913,955,341,2159,3083
346.4,493,719,978,4276425,1942,703,3170,9,4749,1694,1850,1014,355,2056,3567
346.6,353,778,752,4249375,2715,765,2399,37,4549,1749,2023,1147,398,2101,2103
346.8,345,563,733,4256483,1848,838,2303,132,4895,2321,1714,1164,408,1991,3836
347.0,372,508,886,4183590,2568,746,2202,58,4458,2121,1613,1146,495,2006,4360
347.2,360,480,662,4122996,1366,824,2809,12,4695,2248,1864,1013,468,2016,4065
347.4,336,576,574,4159051,1515,1020,2889,0,4804,2088,1879,1063,453,2064,4607
347.6,368,626,660,4153109,2904,1000,3077,0,4604,2097,1918,899,397,2175,3156
347.8,398,587,576,4290670,1593,627,3087,0,4520,1930,1826,1165,371,2044,4866
348.0,241,500,669,4209463,2817,422,3003,0,4714,1697,1653,1003,432,1997,1314
348.2,286,519,683,4345293,2093,652,2861,36,4550,1813,1545,1044,536,2085,4222
348.4,265,580,997,4272768,2155,628,3650,0,4494,1570,1567,1012,360,2000,4888
348.6,357,547,995,4336408,2932,831,2810,0,4766,1315,1504,1001,319,2063,3081
348.8,371,657,1103,4310379,2412,949,2376,0,4311,1386,1719,930,266,2191,4589
349.0,327,622,1188,4263070,2075,1116,2835,30,4380,1742,1699,1009,364,2078,4479
349.2,317,714,1333,4220936,2178,1167,2709,288,4503,1750,1639,956,405,1961,4052
349.4,389,687,1188,4275641,3179,859,2894,132,4657,1850,1818,1080,460,2139,3065
349.6,426,595,1138,4204764,2074,891,2924,142,4655,1575,1869,1123,374,2046,3579
349.8,352,647,1080,4211482,2463,672,2560,6,4440,1462,1946,1022,608,2115,2938
350.0,325,576,946,4107149,2796,543,2586,12,4612,1531,2033,1247,399,2109,4931
350.2,418,577,783,4154629,2976,585,2784,0,4656,1813,1853,982,390,2221,3513
350.4,319,656,899,4210005,3687,490,3245,64,4880,1998,1916,1057,429,2145,3867
350.6,354,568,731,4098707,2215,701,3221,0,4612,1976,2029,1024,438,2054,3884
350.8,385,613,802,4140505,2216,780,2806,0,4784,1842,1828,1224,330,2049,4347
351.0,339,569,713,4179666,2708,754,2454,0,4634,1927,2120,996,419,2137,3566
351.2,344,459,628,4172685,1783,669,3302,0,4815,1470,1949,996,559,2029,3502
351.4,345,535,683,4119934,2964,406,3251,0,4687,1684,2083,943,474,2049,2724
351.6,281,452,746,4152193,3011,361,3411,100,4714,1531,2014,929,469,2034,3798
351.8,350,508,699,4173147,2949,456,2672,82,4566,1575,1780,1041,468,2138,4423
352.0,333,489,690,4171862,2369,821,2835,0,4696,1291,1778,986,357,2083,2611
352.2,379,579,775,4193048,2390,1037,2315,33,4558,1551,1816,942,454,2056,2762
352.4,350,621,938,4199313,3402,866,2629,43,4603,1465,1686,1067,301,2068,2253
352.6,386,649,884,4284471,3460,898,2813,137,4618,1703,1930,1092,490,2279,2087
352.8,459,672,764,4246764,3632,908,2696,107,4670,1489,1674,1100,321,2184,3798
353.0,403,708,951,4190335,3620,945,2866,10,4789,1389,1867,1203,356,2053,2609
353.2,433,692,1031,4227577,2549,1309,3003,150,4860,1349,1691,1019,261,2086,1975
353.4,365,677,1076,4187469,2572,1081,2961,147,4771,1430,1823,1101,271,2096,4049
353.6,430,690,1002,4199770,2702,832,2600,143,4716,1495,1863,1007,319,2189,4146
353.8,415,712,978,4159418,4142,650,2507,168,4825,1059,1801,1118,361,2127,2013
354.0,322,625,899,4193500,2864,703,3297,131,4786,1316,2131,1065,319,2005,3439
354.2,387,556,777,4119060,2341,708,2615,0,4620,1892,1750,1142,488,2126,3970
354.4,381,680,581,4147828,3076,308,2743,76,4632,1574,1929,1076,406,2089,3335
354.6,360,541,641,4154969,2121,536,3185,31,4729,1847,1929,909,342,2082,2782
354.8,408,481,730,4255034,2859,440,2721,113,4762,1592,1816,1244,389,2155,2548
355.0,406,642,656,4149701,2441,421,2780,29,4625,1861,1728,1087,351,2126,2300
355.2,337,533,597,4179662,1793,506,2271,115,4664,1114,1488,946,357,2158,2278
355.4,369,572,778,4304902,3377,596,2681,149,4812,1380,1735,941,399,2108,1230
355.6,456,564,826,4225847,3017,661,2304,80,4412,1221,1758,1195,285,2136,2375
355.8,386,714,864,4253587,2845,1004,2541,330,4417,1169,1693,1260,497,2146,496
356.0,418,753,1068,4348551,3277,927,2543,141,4485,1167,1858,1217,457,2137,4041
356.2,371,714,875,4251871,2363,1122,2288,288,4287,1226,1652,1291,401,2154,1634
356.4,264,663,1016,4324582,3008,906,2121,250,4366,939,1884,1283,384,2222,2736
356.6,411,586,1000,4373535,4211,593,1969,293,4464,1423,1739,1193,365,2235,2363
356.8,310,678,1122,4338815,2619,750,1742,250,4630,1430,1819,1083,299,2058,3737
357.0,244,671,1057,4187308,3028,586,2912,146,4516,1116,1776,1066,237,2052,3607
357.2,314,697,1003,4290671,2422,517,2569,239,4455,1767,1908,1100,190,2214,4104
357.4,317,742,1072,4164605,2739,617,2356,283,4509,1294,1962,1083,417,2092,3235
357.6,279,626,975,4157772,2716,547,2048,413,4544,1471,2008,1056,548,2136,5639
357.8,334,635,1018,4205453,1564,473,1969,236,4342,1285,1705,1204,344,2080,4807
358.0,333,704,1183,4209421,1416,582,2335,280,4559,1253,1713,988,446,2067,2834
358.2,349,730,1038,4221609,2046,423,2432,201,4482,1142,1905,969,188,1995,2614
358.4,359,635,1049,4290300,2310,187,2690,237,4626,1459,1778,1235,286,2156,4206
358.6,360,558,1069,4332113,2663,317,2348,132,4607,1537,1866,1270,339,2041,2157
358.8,449,641,1026,4303417,2547,369,2952,181,4442,1632,1745,1343,347,2004,3811
359.0,423,735,1233,4318424,2108,485,3215,123,4370,1186,1395,1290,296,2183,2402
359.2,433,642,1179,4377442,2649,384,2693,204,4323,866,1474,1253,310,2271,3128
359.4,320,685,1227,4325110,1361,422,2315,152,4591,1615,1805,1117,408,2206,4012
359.6,449,728,1300,4346821,2178,474,1689,114,4312,1194,1865,1189,389,2385,2986
359.8,308,655,1359,4262400,3300,451,1971,279,4445,1061,1713,1232,372,2101,1804
360.0,381,663,1376,4290336,2393,421,2252,345,4531,1197,1855,1183,409,2258,2048
360.2,426,550,1236,4299437,2722,426,2310,44,4490,1483,1689,1131,298,2300,2557
360.4,266,619,1126,4192893,2648,383,2361,261,4475,1566,1820,1242,435,2238,2658
360.6,373,734,1211,4187358,2733,270,2044,284,4122,1800,1872,1160,532,2084,3075
360.8,248,640,1270,4245522,1858,305,2126,0,4658,1219,1960,1131,442,2100,3849
361.0,352,569,1026,4140407,2790,57,1470,46,4414,1462,1825,1106,463,2009,4382
361.2,360,505,1064,4111962,3225,7,1562,53,4623,1344,1665,992,428,2062,3808
361.4,392,598,1105,4267165,2526,30,1645,51,4479,1699,1530,1225,286,2172,2687
361.6,415,532,1248,4286987,2245,169,2344,22,4630,1744,1654,1357,292,2270,3052
361.8,441,538,1049,4398072,2813,163,2800,57,4712,1514,1414,1228,333,2356,2033
362.0,460,655,1204,4402166,2916,143,2397,213,4555,1530,1386,1236,399,2207,3778
362.2,296,565,1457,4416164,2490,314,2536,147,4797,1608,1625,1201,361,2228,2765
362.4,429,652,1287,4322431,2520,256,2264,105,4451,1714,1527,1341,476,2020,3172
362.6,382,655,1390,4402604,1524,490,1897,45,4672,1613,1658,1194,553,2418,4547
362.8,401,718,1251,4417444,2131,486,2375,89,4624,1831,1296,1275,538,2244,3149
363.0,376,813,1427,4405361,3198,279,2389,0,4703,1561,1539,1261,395,2346,3907
363.2,385,564,1230,4295956,2944,333,2478,43,4796,1593,1697,1262,502,2121,4581
363.4,410,669,1173,4255089,2701,429,2529,72,4798,1632,1758,1215,496,2057,5636
363.6,323,623,1227,4206362,2105,379,2406,22,4461,1624,1829,1064,365,2167,4551
363.8,373,572,1271,4269862,2091,304,1971,121,4391,1464,1670,1013,364,2166,4006
364.0,372,549,994,4160058,1933,308,1956,91,4450,1463,1698,893,326,2122,3468
364.2,413,569,1129,4235709,2748,384,1524,134,4547,1315,1733,950,319,2007,1847
364.4,370,617,1209,4275801,2944,240,1779,70,4391,1540,1660,1088,249,2166,2266
364.6,492,570,1194,4228310,2415,245,1947,133,4581,1102,1761,1065,281,2309,2034
364.8,360,555,1141,4227817,3028,93,1737,46,4429,773,1459,1191,87,2241,1628
365.0,285,704,1171,4350195,1840,199,1522,170,4504,1113,1487,1198,328,2376,3431
365.2,313,625,1280,4410457,2055,387,938,135,4294,1002,1518,1233,281,2240,894
365.4,355,712,1261,4374568,3146,356,1326,157,4163,1198,1586,1226,298,2330,1261
365.6,316,603,1382,4344438,2056,413,1209,0,4329,665,1393,1310,185,2220,2637
365.8,320,789,1340,4279528,3336,289,607,240,4391,996,1589,1425,213,2278,4264
366.0,308,601,1303,4248774,1955,431,1219,125,4551,1544,1710,1200,345,2210,3552
